"","Breakout","Immersion","Peak","Frustration","Invangelist"
"3899","1",4.19125,4.04206896551724,1.46571428571429,6
"3900","1",4.06230769230769,4.05461538461538,1.48529411764706,4
"3901","1",4.151,4.04166666666667,1.46571428571429,6
"3902","0",4.13034482758621,4.01214285714286,1.48931034482759,3
"3903","0",4.119,4.01214285714286,1.48931034482759,7
"3904","1",4.234,4.07310344827586,1.46178571428571,6
"3905","1",4.16733333333333,4.25666666666667,1.43965517241379,8
"3906","1",4.05866666666667,4.05461538461538,1.5041935483871,5
"3907","0",3.98612903225806,4.25366666666667,1.46033333333333,9
"3908","1",4.10344827586207,4.00066666666667,1.45392857142857,3
"3909","0",4.19266666666667,4.323,1.50333333333333,8
"3910","1",4.10344827586207,4.00066666666667,1.48931034482759,3
"3911","0",4.13034482758621,4.17967741935484,1.45655172413793,5
"3912","0",4.123,4.18071428571429,1.43791666666667,6
"3913","0",4.18,4.04166666666667,1.46571428571429,8
"3914","1",4.16733333333333,4.25666666666667,1.41965517241379,8
"3915","1",4.151,4.04206896551724,1.48931034482759,8
"3916","0",4.15035714285714,4.17967741935484,1.43965517241379,6
"3917","0",4.01964285714286,4.08176470588235,1.5041935483871,7
"3918","1",4.06230769230769,4.25366666666667,1.5041935483871,4
"3919","1",4.09096774193548,4.18071428571429,1.43965517241379,5
"3920","0",4.123,4.35827586206897,1.41965517241379,4
"3921","1",4.09096774193548,4.05461538461538,1.48931034482759,5
"3922","1",4.09096774193548,4.08176470588235,1.43965517241379,2
"3923","1",4.06230769230769,4.35827586206897,1.5041935483871,2
"3924","1",4.22357142857143,4.26666666666667,1.45233333333333,5
"3925","1",4.06230769230769,4.08176470588235,1.45678571428571,5
"3926","0",4.123,4.18071428571429,1.473,4
"3927","1",4.05866666666667,4.18071428571429,1.5041935483871,5
"3928","0",4.119,4.25366666666667,1.41965517241379,2
"3929","0",4.19266666666667,4.04166666666667,1.472,6
"3930","0",4.19266666666667,4.323,1.45655172413793,5
"3931","1",4.09096774193548,4.08176470588235,1.45655172413793,2
"3932","0",4.03588235294118,4.23612903225806,1.46033333333333,9
"3933","1",4.151,4.23678571428571,1.45655172413793,5
"3934","1",4.18827586206897,4.04166666666667,1.49066666666667,6
"3935","0",4.18,4.19791666666667,1.43766666666667,8
"3936","1",4.21766666666667,4.09833333333333,1.43766666666667,8
"3937","0",4.01964285714286,4.08176470588235,1.50423076923077,2
"3938","0",4.18,4.04206896551724,1.46571428571429,6
"3939","0",4.01964285714286,4.18071428571429,1.46033333333333,2
"3940","1",4.151,4.323,1.43791666666667,6
"3941","0",4.08806451612903,4.11137931034483,1.45678571428571,5
"3942","0",4.03588235294118,4.17967741935484,1.5041935483871,4
"3943","1",4.21766666666667,4.01785714285714,1.445,7
"3944","0",4.01964285714286,4.35827586206897,1.50423076923077,5
"3945","1",4.21766666666667,4.01785714285714,1.46571428571429,7
"3946","1",4.24448275862069,4.07310344827586,1.43791666666667,7
"3947","0",4.115,4.056,1.445,4
"3948","0",4.13034482758621,4.18071428571429,1.45655172413793,6
"3949","1",4.10344827586207,4.05461538461538,1.48931034482759,5
"3950","0",3.98612903225806,3.91892857142857,1.48529411764706,7
"3951","1",4.151,4.23678571428571,1.46178571428571,8
"3952","1",4.21766666666667,4.07310344827586,1.46741935483871,6
"3953","1",4.151,4.25666666666667,1.43791666666667,5
"3954","1",4.09096774193548,4.35827586206897,1.46741935483871,5
"3955","1",4.09096774193548,4.35827586206897,1.43791666666667,5
"3956","1",4.16733333333333,4.04206896551724,1.49066666666667,6
"3957","0",4.03588235294118,4.08176470588235,1.56516129032258,6
"3958","1",4.27266666666667,3.968,1.46571428571429,3
"3959","1",4.24448275862069,4.26666666666667,1.43965517241379,6
"3960","0",4.18,4.04166666666667,1.48931034482759,6
"3961","0",4.18,4.04166666666667,1.48931034482759,6
"3962","1",4.18827586206897,4.25666666666667,1.43766666666667,6
"3963","1",4.16733333333333,4.25666666666667,1.46178571428571,6
"3964","1",4.19125,4.23678571428571,1.43791666666667,6
"3965","0",4.08806451612903,4.25366666666667,1.48529411764706,2
"3966","1",4.27266666666667,4.07310344827586,1.50333333333333,6
"3967","1",4.19125,4.323,1.45233333333333,6
"3968","0",4.115,4.05461538461538,1.49928571428571,5
"3969","0",4.03588235294118,4.056,1.46033333333333,5
"3970","0",4.119,4.25366666666667,1.43866666666667,2
"3971","1",4.10344827586207,4.23612903225806,1.50333333333333,6
"3972","1",4.06230769230769,4.11137931034483,1.5041935483871,6
"3973","1",4.09096774193548,4.25366666666667,1.46741935483871,6
"3974","1",4.234,4.01785714285714,1.46571428571429,7
"3975","1",4.21766666666667,4.01785714285714,1.45392857142857,7
"3976","0",4.13034482758621,4.23612903225806,1.43866666666667,5
"3977","1",4.24448275862069,3.968,1.45392857142857,7
"3978","0",4.119,4.18071428571429,1.41965517241379,6
"3979","1",4.27266666666667,4.07310344827586,1.41965517241379,5
"3980","1",4.27266666666667,4.07310344827586,1.46741935483871,5
"3981","0",4.08806451612903,4.08176470588235,1.50423076923077,7
"3982","0",4.01964285714286,4.00066666666667,1.46033333333333,7
"3983","0",3.98612903225806,4.17967741935484,1.45678571428571,2
"3984","1",4.24448275862069,4.26666666666667,1.45655172413793,8
"3985","1",4.24448275862069,4.07310344827586,1.41965517241379,6
"3986","1",4.18827586206897,4.19791666666667,1.43866666666667,6
"3987","1",4.151,4.19791666666667,1.41965517241379,5
"3988","1",4.05866666666667,3.91892857142857,1.46033333333333,3
"3989","0",4.08806451612903,4.01214285714286,1.48529411764706,7
"3990","1",4.09096774193548,3.91892857142857,1.46571428571429,7
"3991","1",4.151,4.04206896551724,1.45392857142857,8
"3992","0",4.15035714285714,4.05461538461538,1.472,6
"3993","1",4.16733333333333,4.04166666666667,1.46571428571429,6
"3994","1",4.21766666666667,4.09833333333333,1.43965517241379,8
"3995","0",4.03588235294118,3.91892857142857,1.45678571428571,3
"3996","1",4.06230769230769,4.18071428571429,1.56516129032258,2
"3997","1",4.21766666666667,3.968,1.48931034482759,3
"3998","1",4.18827586206897,4.19791666666667,1.50333333333333,6
"3999","1",4.22357142857143,4.09833333333333,1.46741935483871,8
"4000","0",4.119,4.11137931034483,1.46178571428571,2
"4001","1",4.05866666666667,4.18071428571429,1.46033333333333,6
"4002","0",4.115,3.91892857142857,1.45392857142857,7
"4003","0",4.03588235294118,4.05461538461538,1.48529411764706,6
"4004","1",4.27266666666667,4.01785714285714,1.46571428571429,7
"4005","0",4.18,4.04166666666667,1.49928571428571,8
"4006","1",4.06230769230769,4.15677419354839,1.5041935483871,4
"4007","1",4.22357142857143,4.01785714285714,1.45392857142857,7
"4008","1",4.27266666666667,3.968,1.472,2
"4009","1",4.19125,4.04166666666667,1.49928571428571,8
"4010","0",4.01964285714286,4.05461538461538,1.50423076923077,6
"4011","1",4.24448275862069,3.968,1.49928571428571,3
"4012","0",4.115,4.23612903225806,1.43965517241379,5
"4013","1",4.16733333333333,4.25666666666667,1.43965517241379,8
"4014","0",4.123,4.00066666666667,1.46571428571429,7
"4015","1",4.27266666666667,4.09833333333333,1.43766666666667,6
"4016","1",4.24448275862069,4.07310344827586,1.43965517241379,8
"4017","1",4.06230769230769,4.08176470588235,1.50423076923077,5
"4018","1",4.22357142857143,4.01785714285714,1.472,2
"4019","1",4.234,4.01785714285714,1.49928571428571,3
"4020","0",4.15035714285714,4.056,1.45392857142857,7
"4021","1",4.06230769230769,4.15677419354839,1.45678571428571,4
"4022","1",4.16733333333333,4.323,1.45655172413793,5
"4023","1",4.06230769230769,4.01214285714286,1.5041935483871,3
"4024","1",4.24448275862069,4.01785714285714,1.445,3
"4025","0",4.18,4.25666666666667,1.473,6
"4026","0",4.19266666666667,4.23678571428571,1.43766666666667,6
"4027","0",4.19266666666667,4.23678571428571,1.45655172413793,5
"4028","1",4.22357142857143,4.01785714285714,1.45392857142857,3
"4029","0",4.19266666666667,4.23678571428571,1.43866666666667,6
"4030","1",4.06230769230769,4.25366666666667,1.48529411764706,6
"4031","1",4.234,4.07310344827586,1.45233333333333,6
"4032","1",4.09096774193548,4.15677419354839,1.45233333333333,5
"4033","0",4.115,4.05461538461538,1.48931034482759,2
"4034","0",4.119,4.05461538461538,1.445,5
"4035","1",4.16733333333333,4.04166666666667,1.49066666666667,5
"4036","0",4.119,3.91892857142857,1.45392857142857,3
"4037","0",4.13034482758621,4.05461538461538,1.472,7
"4038","1",4.09096774193548,4.08176470588235,1.46178571428571,2
"4039","0",4.18,4.25666666666667,1.43965517241379,5
"4040","0",4.03588235294118,4.056,1.50423076923077,5
"4041","0",4.01964285714286,4.18071428571429,1.45678571428571,7
"4042","0",4.115,4.23612903225806,1.46741935483871,4
"4043","0",4.119,3.91892857142857,1.48931034482759,2
"4044","1",4.24448275862069,4.09833333333333,1.46741935483871,8
"4045","1",4.24448275862069,4.09833333333333,1.43965517241379,8
"4046","1",4.10344827586207,4.35827586206897,1.46741935483871,2
"4047","1",4.19125,4.23678571428571,1.45233333333333,6
"4048","0",4.115,4.35827586206897,1.43965517241379,6
"4049","0",4.123,4.05461538461538,1.472,4
"4050","0",4.03588235294118,4.18071428571429,1.48529411764706,9
"4051","0",4.03588235294118,4.056,1.5041935483871,2
"4052","0",4.08806451612903,4.25366666666667,1.48529411764706,5
"4053","1",4.06230769230769,4.056,1.48529411764706,5
"4054","1",4.05866666666667,4.11137931034483,1.56516129032258,4
"4055","0",4.123,3.91892857142857,1.46571428571429,3
"4056","0",4.13034482758621,4.08176470588235,1.50333333333333,7
"4057","1",4.24448275862069,4.09833333333333,1.46741935483871,6
"4058","1",4.18827586206897,4.04166666666667,1.472,8
"4059","0",4.01964285714286,4.18071428571429,1.48529411764706,4
"4060","1",4.09096774193548,4.056,1.46571428571429,7
"4061","0",4.119,3.91892857142857,1.49928571428571,2
"4062","1",4.18827586206897,4.23678571428571,1.46178571428571,6
"4063","1",4.24448275862069,4.09833333333333,1.46741935483871,5
"4064","1",4.16733333333333,4.323,1.43866666666667,7
"4065","1",4.05866666666667,4.056,1.45678571428571,9
"4066","1",4.19125,4.323,1.45233333333333,8
"4067","0",4.01964285714286,4.17967741935484,1.5041935483871,7
"4068","1",4.24448275862069,4.26666666666667,1.43965517241379,5
"4069","0",4.03588235294118,4.25366666666667,1.48529411764706,6
"4070","0",3.98612903225806,4.056,1.50423076923077,5
"4071","1",4.05866666666667,4.25366666666667,1.56516129032258,6
"4072","0",4.08806451612903,4.05461538461538,1.46033333333333,6
"4073","1",4.09096774193548,4.11137931034483,1.46741935483871,2
"4074","1",4.151,4.23678571428571,1.473,6
"4075","1",4.06230769230769,4.25366666666667,1.56516129032258,5
"4076","0",4.119,4.35827586206897,1.43965517241379,6
"4077","1",4.24448275862069,4.01785714285714,1.45392857142857,2
"4078","0",3.98612903225806,3.91892857142857,1.50423076923077,3
"4079","1",4.18827586206897,4.04206896551724,1.49066666666667,6
"4080","1",4.21766666666667,4.26666666666667,1.46741935483871,5
"4081","1",4.151,4.25666666666667,1.45233333333333,6
"4082","1",4.10344827586207,4.00066666666667,1.445,3
"4083","1",4.06230769230769,4.17967741935484,1.48529411764706,2
"4084","0",4.18,4.23678571428571,1.43866666666667,6
"4085","0",4.15035714285714,4.25366666666667,1.50333333333333,6
"4086","1",4.21766666666667,4.07310344827586,1.43766666666667,7
"4087","0",4.18,4.25666666666667,1.46741935483871,6
"4088","0",3.98612903225806,4.35827586206897,1.45678571428571,5
"4089","1",4.18827586206897,4.25666666666667,1.43965517241379,8
"4090","1",4.24448275862069,4.09833333333333,1.46178571428571,8
"4091","1",4.24448275862069,4.09833333333333,1.43965517241379,5
"4092","1",4.151,4.25666666666667,1.41965517241379,5
"4093","1",4.21766666666667,4.09833333333333,1.43965517241379,6
"4094","1",4.10344827586207,4.00066666666667,1.49066666666667,7
"4095","0",4.19266666666667,4.19791666666667,1.41965517241379,6
"4096","1",4.151,4.04206896551724,1.472,7
"4097","1",4.09096774193548,4.056,1.48931034482759,6
"4098","0",4.15035714285714,4.056,1.472,7
"4099","0",4.15035714285714,4.05461538461538,1.49066666666667,5
"4100","1",4.19125,4.19791666666667,1.50333333333333,7
"4101","1",4.19125,4.23678571428571,1.45655172413793,5
"4102","0",4.13034482758621,4.15677419354839,1.43791666666667,9
"4103","1",4.24448275862069,4.09833333333333,1.43791666666667,6
"4104","1",4.151,4.04166666666667,1.49928571428571,5
"4105","1",4.09096774193548,4.35827586206897,1.43791666666667,5
"4106","1",4.18827586206897,4.323,1.43791666666667,6
"4107","0",4.08806451612903,4.08176470588235,1.5041935483871,2
"4108","1",4.27266666666667,3.968,1.49928571428571,3
"4109","1",4.21766666666667,3.968,1.48931034482759,3
"4110","0",4.15035714285714,4.17967741935484,1.41965517241379,6
"4111","1",4.21766666666667,4.09833333333333,1.46178571428571,6
"4112","0",4.123,4.25366666666667,1.46741935483871,7
"4113","0",4.15035714285714,4.056,1.45392857142857,6
"4114","0",4.08806451612903,4.11137931034483,1.5041935483871,5
"4115","0",4.123,4.23612903225806,1.43866666666667,4
"4116","1",4.19125,4.23678571428571,1.46741935483871,5
"4117","1",4.09096774193548,4.25366666666667,1.41965517241379,5
"4118","1",4.27266666666667,4.09833333333333,1.43791666666667,6
"4119","0",3.98612903225806,4.23612903225806,1.46033333333333,7
"4120","1",4.151,4.25666666666667,1.43766666666667,7
"4121","1",4.234,4.26666666666667,1.43791666666667,8
"4122","0",4.123,4.35827586206897,1.46178571428571,7
"4123","1",4.09096774193548,3.91892857142857,1.45392857142857,3
"4124","0",4.119,4.01214285714286,1.49066666666667,7
"4125","1",4.06230769230769,4.056,1.45678571428571,6
"4126","1",4.21766666666667,4.09833333333333,1.46741935483871,7
"4127","1",4.16733333333333,4.323,1.41965517241379,6
"4128","0",4.115,3.91892857142857,1.445,3
"4129","1",4.19125,4.04166666666667,1.48931034482759,8
"4130","0",4.115,3.91892857142857,1.49066666666667,7
"4131","0",4.01964285714286,4.25366666666667,1.56516129032258,2
"4132","0",4.18,4.23678571428571,1.43866666666667,6
"4133","1",4.16733333333333,4.19791666666667,1.43766666666667,5
"4134","1",4.06230769230769,4.056,1.45678571428571,9
"4135","1",4.09096774193548,4.08176470588235,1.46178571428571,9
"4136","0",4.01964285714286,4.23612903225806,1.50423076923077,9
"4137","0",3.98612903225806,4.00066666666667,1.48529411764706,3
"4138","1",4.22357142857143,4.07310344827586,1.43766666666667,6
"4139","1",4.16733333333333,4.04166666666667,1.48931034482759,6
"4140","1",4.24448275862069,4.01785714285714,1.48931034482759,2
"4141","0",4.19266666666667,4.323,1.473,6
"4142","1",4.234,4.09833333333333,1.45655172413793,6
"4143","0",3.98612903225806,4.056,1.45678571428571,6
"4144","0",4.115,4.00066666666667,1.472,7
"4145","1",4.05866666666667,3.91892857142857,1.50423076923077,7
"4146","1",4.24448275862069,4.09833333333333,1.473,5
"4147","0",4.08806451612903,4.11137931034483,1.56516129032258,2
"4148","1",4.22357142857143,3.968,1.45392857142857,3
"4149","1",4.05866666666667,4.18071428571429,1.56516129032258,2
"4150","0",4.123,4.23612903225806,1.43965517241379,9
"4151","0",3.98612903225806,4.01214285714286,1.56516129032258,3
"4152","1",4.05866666666667,4.08176470588235,1.50423076923077,6
"4153","1",4.151,4.19791666666667,1.50333333333333,5
"4154","1",4.18827586206897,4.323,1.45233333333333,5
"4155","1",4.18827586206897,4.323,1.45655172413793,7
"4156","1",4.05866666666667,4.15677419354839,1.46033333333333,6
"4157","1",4.10344827586207,4.23612903225806,1.43791666666667,5
"4158","0",4.123,4.00066666666667,1.49928571428571,7
"4159","1",4.10344827586207,4.15677419354839,1.45233333333333,6
"4160","1",4.16733333333333,4.323,1.43766666666667,5
"4161","0",4.19266666666667,4.23678571428571,1.43791666666667,7
"4162","1",4.27266666666667,4.01785714285714,1.46571428571429,7
"4163","1",4.24448275862069,4.09833333333333,1.46741935483871,6
"4164","0",4.08806451612903,4.18071428571429,1.5041935483871,4
"4165","1",4.22357142857143,4.01785714285714,1.49066666666667,7
"4166","1",4.234,4.01785714285714,1.445,7
"4167","0",4.01964285714286,3.91892857142857,1.48529411764706,3
"4168","0",3.98612903225806,4.23612903225806,1.5041935483871,7
"4169","1",4.19125,4.23678571428571,1.41965517241379,6
"4170","0",4.119,4.15677419354839,1.43791666666667,6
"4171","0",4.119,4.23612903225806,1.43965517241379,7
"4172","0",4.123,4.056,1.46571428571429,7
"4173","0",3.98612903225806,3.91892857142857,1.46033333333333,2
"4174","1",4.18827586206897,4.04166666666667,1.445,5
"4175","1",4.05866666666667,4.23612903225806,1.56516129032258,7
"4176","0",4.15035714285714,4.23612903225806,1.43866666666667,6
"4177","1",4.18827586206897,4.323,1.46178571428571,6
"4178","1",4.10344827586207,3.91892857142857,1.445,3
"4179","0",4.19266666666667,4.04206896551724,1.49066666666667,6
"4180","1",4.22357142857143,4.09833333333333,1.43791666666667,5
"4181","1",4.05866666666667,4.01214285714286,1.50423076923077,3
"4182","1",4.27266666666667,4.07310344827586,1.43965517241379,6
"4183","1",4.21766666666667,3.968,1.445,3
"4184","0",4.13034482758621,4.17967741935484,1.46741935483871,6
"4185","0",4.19266666666667,4.19791666666667,1.41965517241379,8
"4186","0",4.15035714285714,4.17967741935484,1.41965517241379,8
"4187","1",4.151,4.23678571428571,1.43791666666667,5
"4188","0",4.119,4.18071428571429,1.46741935483871,9
"4189","0",4.115,4.00066666666667,1.472,7
"4190","1",4.24448275862069,4.09833333333333,1.50333333333333,6
"4191","1",4.234,4.26666666666667,1.43766666666667,5
"4192","0",4.119,3.91892857142857,1.48931034482759,3
"4193","1",4.19125,4.19791666666667,1.43965517241379,6
"4194","1",4.234,4.07310344827586,1.43965517241379,5
"4195","1",4.16733333333333,4.04166666666667,1.49066666666667,5
"4196","1",4.09096774193548,4.35827586206897,1.50333333333333,5
"4197","1",4.18827586206897,4.19791666666667,1.43791666666667,8
"4198","1",4.06230769230769,3.91892857142857,1.45678571428571,3
"4199","0",4.119,4.18071428571429,1.43965517241379,2
"4200","1",4.234,4.07310344827586,1.46178571428571,5
"4201","0",4.03588235294118,4.01214285714286,1.56516129032258,2
"4202","0",4.123,4.17967741935484,1.45655172413793,7
"4203","0",4.15035714285714,4.05461538461538,1.46571428571429,6
"4204","0",3.98612903225806,3.91892857142857,1.50423076923077,7
"4205","0",4.18,4.04206896551724,1.48931034482759,5
"4206","1",4.16733333333333,4.04166666666667,1.46571428571429,8
"4207","0",3.98612903225806,4.18071428571429,1.56516129032258,5
"4208","0",4.01964285714286,4.17967741935484,1.5041935483871,6
"4209","0",4.03588235294118,4.18071428571429,1.5041935483871,5
"4210","1",4.234,3.968,1.46571428571429,7
"4211","1",4.10344827586207,4.05461538461538,1.45392857142857,6
"4212","0",4.13034482758621,3.91892857142857,1.45392857142857,2
"4213","0",4.01964285714286,4.15677419354839,1.50423076923077,5
"4214","1",4.10344827586207,4.11137931034483,1.50333333333333,5
"4215","0",4.115,4.25366666666667,1.43791666666667,2
"4216","1",4.21766666666667,3.968,1.49928571428571,3
"4217","0",4.119,4.056,1.45392857142857,5
"4218","1",4.18827586206897,4.323,1.43791666666667,5
"4219","1",4.19125,4.25666666666667,1.46741935483871,7
"4220","0",4.03588235294118,4.17967741935484,1.56516129032258,7
"4221","0",4.13034482758621,3.91892857142857,1.46571428571429,3
"4222","0",4.123,4.23612903225806,1.46741935483871,6
"4223","0",4.13034482758621,4.17967741935484,1.43965517241379,9
"4224","0",4.123,4.18071428571429,1.43965517241379,4
"4225","0",4.01964285714286,4.18071428571429,1.45678571428571,7
"4226","0",4.15035714285714,4.056,1.445,5
"4227","0",4.13034482758621,4.25366666666667,1.46178571428571,7
"4228","1",4.16733333333333,4.23678571428571,1.45655172413793,8
"4229","1",4.10344827586207,4.00066666666667,1.445,3
"4230","1",4.151,4.25666666666667,1.45233333333333,6
"4231","1",4.18827586206897,4.323,1.46178571428571,7
"4232","1",4.09096774193548,4.15677419354839,1.50333333333333,5
"4233","0",4.19266666666667,4.25666666666667,1.45233333333333,6
"4234","1",4.10344827586207,4.15677419354839,1.46178571428571,5
"4235","0",4.18,4.25666666666667,1.45655172413793,8
"4236","0",4.119,4.17967741935484,1.46178571428571,7
"4237","1",4.151,4.23678571428571,1.473,6
"4238","0",4.03588235294118,4.01214285714286,1.50423076923077,3
"4239","1",4.06230769230769,4.15677419354839,1.46033333333333,4
"4240","0",4.08806451612903,4.08176470588235,1.5041935483871,6
"4241","1",4.16733333333333,4.19791666666667,1.43866666666667,5
"4242","1",4.06230769230769,4.15677419354839,1.5041935483871,5
"4243","0",4.08806451612903,4.18071428571429,1.56516129032258,9
"4244","0",4.115,3.91892857142857,1.46571428571429,7
"4245","1",4.18827586206897,4.04166666666667,1.472,8
"4246","1",4.22357142857143,3.968,1.445,3
"4247","0",4.123,4.00066666666667,1.445,3
"4248","1",4.10344827586207,3.91892857142857,1.45392857142857,3
"4249","0",4.119,4.056,1.49066666666667,6
"4250","1",4.22357142857143,3.968,1.472,7
"4251","1",4.24448275862069,4.09833333333333,1.50333333333333,6
"4252","1",4.234,3.968,1.472,3
"4253","0",4.123,4.15677419354839,1.45233333333333,5
"4254","0",4.19266666666667,4.19791666666667,1.43866666666667,8
"4255","1",4.10344827586207,4.00066666666667,1.48931034482759,2
"4256","0",4.13034482758621,4.01214285714286,1.472,2
"4257","0",4.18,4.25666666666667,1.473,6
"4258","1",4.21766666666667,3.968,1.49066666666667,3
"4259","1",4.05866666666667,4.25366666666667,1.45678571428571,4
"4260","0",4.03588235294118,4.01214285714286,1.48529411764706,3
"4261","1",4.16733333333333,4.04206896551724,1.49066666666667,8
"4262","0",4.01964285714286,4.01214285714286,1.46033333333333,7
"4263","0",4.123,4.15677419354839,1.43866666666667,5
"4264","1",4.06230769230769,4.25366666666667,1.48529411764706,5
"4265","0",4.115,4.01214285714286,1.46571428571429,2
"4266","1",4.16733333333333,4.25666666666667,1.43866666666667,6
"4267","1",4.05866666666667,3.91892857142857,1.56516129032258,7
"4268","0",4.19266666666667,4.323,1.43965517241379,6
"4269","1",4.22357142857143,4.07310344827586,1.43866666666667,5
"4270","0",4.123,4.00066666666667,1.46571428571429,7
"4271","1",4.06230769230769,4.01214285714286,1.48529411764706,3
"4272","0",4.03588235294118,3.91892857142857,1.5041935483871,3
"4273","1",4.27266666666667,4.09833333333333,1.43866666666667,6
"4274","0",4.03588235294118,3.91892857142857,1.5041935483871,7
"4275","0",4.123,4.18071428571429,1.46741935483871,4
"4276","1",4.16733333333333,4.04166666666667,1.472,6
"4277","1",4.21766666666667,4.26666666666667,1.45233333333333,8
"4278","0",3.98612903225806,4.35827586206897,1.5041935483871,6
"4279","1",4.18827586206897,4.23678571428571,1.45233333333333,5
"4280","1",4.18827586206897,4.19791666666667,1.46178571428571,8
"4281","1",4.24448275862069,4.09833333333333,1.45233333333333,6
"4282","0",4.13034482758621,4.35827586206897,1.46178571428571,5
"4283","1",4.22357142857143,4.09833333333333,1.43791666666667,6
"4284","1",4.27266666666667,3.968,1.49928571428571,7
"4285","1",4.27266666666667,4.01785714285714,1.472,3
"4286","1",4.09096774193548,4.15677419354839,1.45233333333333,2
"4287","0",3.98612903225806,4.01214285714286,1.48529411764706,3
"4288","1",4.27266666666667,3.968,1.45392857142857,7
"4289","0",4.01964285714286,3.91892857142857,1.48529411764706,3
"4290","1",4.10344827586207,3.91892857142857,1.472,3
"4291","0",4.13034482758621,3.91892857142857,1.445,7
"4292","0",4.03588235294118,4.056,1.46033333333333,6
"4293","0",4.19266666666667,4.04166666666667,1.472,8
"4294","1",4.09096774193548,4.11137931034483,1.50333333333333,2
"4295","1",4.27266666666667,4.01785714285714,1.445,7
"4296","0",4.15035714285714,4.25366666666667,1.41965517241379,6
"4297","0",4.123,4.23612903225806,1.50333333333333,6
"4298","0",4.123,4.23612903225806,1.50333333333333,5
"4299","0",4.15035714285714,4.18071428571429,1.41965517241379,8
"4300","0",4.13034482758621,4.01214285714286,1.49928571428571,7
"4301","1",4.18827586206897,4.23678571428571,1.41965517241379,6
"4302","0",4.115,4.18071428571429,1.45655172413793,5
"4303","0",4.01964285714286,4.15677419354839,1.48529411764706,5
"4304","1",4.151,4.323,1.45655172413793,6
"4305","1",4.16733333333333,4.25666666666667,1.50333333333333,6
"4306","1",4.21766666666667,4.26666666666667,1.43791666666667,7
"4307","0",4.08806451612903,4.23612903225806,1.56516129032258,2
"4308","0",4.08806451612903,4.056,1.56516129032258,5
"4309","0",4.123,4.18071428571429,1.473,5
"4310","1",4.21766666666667,4.07310344827586,1.43965517241379,6
"4311","0",4.119,4.15677419354839,1.473,7
"4312","0",4.15035714285714,4.35827586206897,1.46178571428571,6
"4313","1",4.05866666666667,4.35827586206897,1.46033333333333,6
"4314","0",4.119,4.08176470588235,1.473,2
"4315","0",4.115,4.08176470588235,1.46741935483871,7
"4316","1",4.06230769230769,4.00066666666667,1.46033333333333,2
"4317","0",4.19266666666667,4.04206896551724,1.48931034482759,7
"4318","1",4.151,4.23678571428571,1.46178571428571,8
"4319","0",4.18,4.323,1.43791666666667,5
"4320","1",4.151,4.23678571428571,1.50333333333333,5
"4321","1",4.22357142857143,4.07310344827586,1.473,8
"4322","0",4.08806451612903,4.056,1.56516129032258,6
"4323","0",4.119,4.15677419354839,1.43791666666667,2
"4324","1",4.06230769230769,4.25366666666667,1.50423076923077,2
"4325","1",4.19125,4.04206896551724,1.45392857142857,8
"4326","0",4.13034482758621,4.01214285714286,1.48931034482759,3
"4327","1",4.18827586206897,4.323,1.45233333333333,5
"4328","1",4.06230769230769,4.01214285714286,1.5041935483871,7
"4329","1",4.09096774193548,4.00066666666667,1.445,3
"4330","1",4.22357142857143,4.07310344827586,1.50333333333333,7
"4331","1",4.10344827586207,4.15677419354839,1.50333333333333,5
"4332","1",4.10344827586207,4.18071428571429,1.43965517241379,2
"4333","0",4.19266666666667,4.04166666666667,1.49928571428571,5
"4334","0",4.123,4.17967741935484,1.45655172413793,9
"4335","0",4.01964285714286,4.15677419354839,1.50423076923077,7
"4336","1",4.06230769230769,3.91892857142857,1.46033333333333,2
"4337","0",4.13034482758621,4.00066666666667,1.49066666666667,3
"4338","1",4.05866666666667,4.00066666666667,1.48529411764706,7
"4339","1",4.22357142857143,4.26666666666667,1.43866666666667,8
"4340","1",4.22357142857143,4.07310344827586,1.43766666666667,6
"4341","0",4.03588235294118,4.00066666666667,1.48529411764706,7
"4342","0",4.19266666666667,4.04166666666667,1.48931034482759,6
"4343","1",4.09096774193548,4.17967741935484,1.41965517241379,2
"4344","1",4.05866666666667,3.91892857142857,1.5041935483871,7
"4345","1",4.19125,4.23678571428571,1.45655172413793,6
"4346","1",4.10344827586207,4.35827586206897,1.473,2
"4347","1",4.24448275862069,4.07310344827586,1.43866666666667,7
"4348","1",4.27266666666667,4.01785714285714,1.49066666666667,7
"4349","0",4.08806451612903,3.91892857142857,1.50423076923077,3
"4350","1",4.21766666666667,4.09833333333333,1.46741935483871,8
"4351","1",4.18827586206897,4.23678571428571,1.45233333333333,8
"4352","0",4.15035714285714,4.05461538461538,1.49066666666667,6
"4353","1",4.06230769230769,4.25366666666667,1.45678571428571,4
"4354","1",4.05866666666667,3.91892857142857,1.56516129032258,3
"4355","1",4.234,4.26666666666667,1.50333333333333,8
"4356","0",4.19266666666667,4.04166666666667,1.46571428571429,8
"4357","1",4.234,4.07310344827586,1.50333333333333,5
"4358","1",4.19125,4.04166666666667,1.46571428571429,7
"4359","0",4.03588235294118,4.05461538461538,1.48529411764706,2
"4360","1",4.18827586206897,4.25666666666667,1.43965517241379,6
"4361","1",4.06230769230769,4.35827586206897,1.48529411764706,7
"4362","0",4.01964285714286,3.91892857142857,1.48529411764706,3
"4363","0",4.15035714285714,4.11137931034483,1.41965517241379,8
